symbol,Open,High,Low,Close,Volume,Currency,Date
FCAP,253,253,253,253,253,253,253
FCBC,253,253,253,253,253,253,253
FCBP,253,253,253,253,253,253,253
FCCO,253,253,253,253,253,253,253
FCCY,253,253,253,253,253,253,253
FCEL,253,253,253,253,253,253,253
FCF,253,253,253,253,253,253,253
FCFS,253,253,253,253,253,253,253
FCN,253,253,253,253,253,253,253
FCNCA,253,253,253,253,253,253,253
FCO,253,253,253,253,253,253,253
FCPT,256,256,256,256,256,256,256
FCREY,38,38,38,38,38,38,38
FCX,253,253,253,253,253,253,253
FDBC,252,252,252,252,252,252,252
FDEF,253,253,253,253,253,253,253
FDP,253,253,253,253,253,253,253
FDS,253,253,253,253,253,253,253
FDX,254,254,254,254,254,254,254
FE,253,253,253,253,253,253,253
FEIM,248,248,248,248,248,248,248
FELE,253,253,253,253,253,253,253
FEN,252,252,252,252,252,252,252
FENG,253,253,253,253,253,253,253
FERGY,252,252,252,252,252,252,252
FEYE,253,253,253,253,253,253,253
FF,253,253,253,253,253,253,253
FFBC,253,253,253,253,253,253,253
FFBW,244,244,244,244,244,244,244
FFG,253,253,253,253,253,253,253
FFHL,252,252,252,252,252,252,252
FFIC,253,253,253,253,253,253,253
FFIN,253,253,253,253,253,253,253
FFIV,253,253,253,253,253,253,253
FFNW,253,253,253,253,253,253,253
FFWM,253,253,253,253,253,253,253
FGBI,252,252,252,252,252,252,252
FGEN,253,253,253,253,253,253,253
FHB,253,253,253,253,253,253,253
FHN,253,253,253,253,253,253,253
FIBK,253,253,253,253,253,253,253
FICO,253,253,253,253,253,253,253
FII,253,253,253,253,253,253,253
FINMY,251,251,251,251,251,251,251
FIS,253,253,253,253,253,253,253
FISI,253,253,253,253,253,253,253
FISV,253,253,253,253,253,253,253
FIT,256,256,256,256,256,256,256
FITB,253,253,253,253,253,253,253
FIVE,253,253,253,253,253,253,253
FIVN,253,253,253,253,253,253,253
FIX,253,253,253,253,253,253,253
FIXX,253,253,253,253,253,253,253
FIZZ,253,253,253,253,253,253,253
FJTSY,253,253,253,253,253,253,253
FL,256,256,256,256,256,256,256
FLDM,253,253,253,253,253,253,253
FLEX,253,253,253,253,253,253,253
FLIC,253,253,253,253,253,253,253
FLIR,253,253,253,253,253,253,253
FLL,253,253,253,253,253,253,253
FLMN,253,253,253,253,253,253,253
FLNT,253,253,253,253,253,253,253
FLO,256,256,256,256,256,256,256
FLOW,256,256,256,256,256,256,256
FLR,253,253,253,253,253,253,253
FLS,253,253,253,253,253,253,253
FLT,256,256,256,256,256,256,256
FLWS,253,253,253,253,253,253,253
FLXN,253,253,253,253,253,253,253
FLXS,253,253,253,253,253,253,253
FLY,253,253,253,253,253,253,253
FMAO,253,253,253,253,253,253,253
FMBH,253,253,253,253,253,253,253
FMBI,253,253,253,253,253,253,253
FMC,253,253,253,253,253,253,253
FMCI,241,241,241,241,241,241,241
FMNB,253,253,253,253,253,253,253
FMS,253,253,253,253,253,253,253
FN,253,253,253,253,253,253,253
FNB,253,253,253,253,253,253,253
FNBCQ,189,189,189,189,189,189,189
FNCB,253,253,253,253,253,253,253
FNF,256,256,256,256,256,256,256
FNHC,253,253,253,253,253,253,253
FNJN,141,141,141,141,141,141,141
FNKO,253,253,253,253,253,253,253
FNLC,253,253,253,253,253,253,253
FNV,253,253,253,253,253,253,253
FNWB,253,253,253,253,253,253,253
FOCS,253,253,253,253,253,253,253
FOE,256,256,256,256,256,256,256
FOJCY,163,163,163,163,163,163,163
FOLD,253,253,253,253,253,253,253
FOMX,45,45,45,45,45,45,45
FONR,253,253,253,253,253,253,253
FOR,253,253,253,253,253,253,253
FORD,253,253,253,253,253,253,253
FORK,218,218,218,218,218,218,218
FORM,253,253,253,253,253,253,253
FORR,253,253,253,253,253,253,253
FORTY,131,131,131,131,131,131,131
FOSL,253,253,253,253,253,253,253
FOVSY,24,24,24,24,24,24,24
FOX,253,253,253,253,253,253,253
FOXA,253,253,253,253,253,253,253
FOXF,253,253,253,253,253,253,253
FPAFY,253,253,253,253,253,253,253
FPAY,253,253,253,253,253,253,253
FPLPY,25,25,25,25,25,25,25
FPRX,253,253,253,253,253,253,253
FR,253,253,253,253,253,253,253
FRAF,253,253,253,253,253,253,253
FRAN,241,241,241,241,241,241,241
FRBA,253,253,253,253,253,253,253
FRBK,253,253,253,253,253,253,253
FRC,253,253,253,253,253,253,253
FRCOY,253,253,253,253,253,253,253
FRD,253,253,253,253,253,253,253
FREDQ,112,112,112,112,112,112,112
FRGI,253,253,253,253,253,253,253
FRHC,253,253,253,253,253,253,253
FRME,253,253,253,253,253,253,253
FRO,253,253,253,253,253,253,253
FRPH,253,253,253,253,253,253,253
FRPT,253,253,253,253,253,253,253
FRRVY,253,253,253,253,253,253,253
FRSX,253,253,253,253,253,253,253
FRT,253,253,253,253,253,253,253
FRTA,253,253,253,253,253,253,253
FSB,157,157,157,157,157,157,157
FSBC,73,73,73,73,73,73,73
FSBW,253,253,253,253,253,253,253
FSCT,157,157,157,157,157,157,157
FSFG,249,249,249,249,249,249,249
FSI,253,253,253,253,253,253,253
FSLR,253,253,253,253,253,253,253
FSM,253,253,253,253,253,253,253
FSNUY,253,253,253,253,253,253,253
FSP,253,253,253,253,253,253,253
FSS,253,253,253,253,253,253,253
FSSLY,1,1,1,1,1,1,1
FSTR,253,253,253,253,253,253,253
FSUGY,253,253,253,253,253,253,253
FSV,253,253,253,253,253,253,253
FTAC,217,217,217,217,217,217,217
FTDR,253,253,253,253,253,253,253
FTEK,253,253,253,253,253,253,253
FTEO,8,8,8,8,8,8,8
FTF,253,253,253,253,253,253,253
FTFT,253,253,253,253,253,253,253
FTI,253,253,253,253,253,253,253
FTK,253,253,253,253,253,253,253
FTNT,253,253,253,253,253,253,253
FTR,246,246,246,246,246,246,246
FTSV,66,66,66,66,66,66,66
FTV,256,256,256,256,256,256,256
FUJHY,252,252,252,252,252,252,252
FUJIY,252,252,252,252,252,252,252
FUL,253,253,253,253,253,253,253
FULT,253,253,253,253,253,253,253
FUNC,253,253,253,253,253,253,253
FUPBY,253,253,253,253,253,253,253
FUSB,232,232,232,232,232,232,232
FUTU,253,253,253,253,253,253,253
FUV,253,253,253,253,253,253,253
FVCB,253,253,253,253,253,253,253
FWONA,253,253,253,253,253,253,253
FWONK,253,253,253,253,253,253,253
FWRD,253,253,253,253,253,253,253
FXNC,206,206,206,206,206,206,206
FXTGY,14,14,14,14,14,14,14
G,253,253,253,253,253,253,253
GABC,253,253,253,253,253,253,253
GAIA,253,253,253,253,253,253,253
GASNY,253,253,253,253,253,253,253
GASS,253,253,253,253,253,253,253
GATX,253,253,253,253,253,253,253
GBCI,253,253,253,253,253,253,253
GBL,253,253,253,253,253,253,253
GBLI,253,253,253,253,253,253,253
GBOOY,253,253,253,253,253,253,253
GBR,252,252,252,252,252,252,252
GBT,253,253,253,253,253,253,253
GBX,253,253,253,253,253,253,253
GCAP,146,146,146,146,146,146,146
GCBC,252,252,252,252,252,252,252
GCI,256,256,256,256,256,256,256
GCO,253,253,253,253,253,253,253
GCP,256,256,256,256,256,256,256
GD,253,253,253,253,253,253,253
GDDY,256,256,256,256,256,256,256
GDEN,253,253,253,253,253,253,253
GDI,40,40,40,40,40,40,40
GDOT,253,253,253,253,253,253,253
GDS,253,253,253,253,253,253,253
GE,253,253,253,253,253,253,253
GEAGY,253,253,253,253,253,253,253
GEBHY,253,253,253,253,253,253,253
GEC,247,247,247,247,247,247,247
GEF,253,253,253,253,253,253,253
GEFb,253,253,253,253,253,253,253
GELYY,252,252,252,252,252,252,252
GEN,253,253,253,253,253,253,253
GENC,253,253,253,253,253,253,253
GENE,251,251,251,251,251,251,251
GEO,253,253,253,253,253,253,253
GEOS,253,253,253,253,253,253,253
GERN,253,253,253,253,253,253,253
GES,256,256,256,256,256,256,256
GEVO,253,253,253,253,253,253,253
GFED,204,204,204,204,204,204,204
GFF,253,253,253,253,253,253,253
GFI,253,253,253,253,253,253,253
GFN,253,253,253,253,253,253,253
GFSZY,252,252,252,252,252,252,252
GGAL,253,253,253,253,253,253,253
GGDVY,134,134,134,134,134,134,134
GGG,253,253,253,253,253,253,253
GGN,253,253,253,253,253,253,253
GHC,253,253,253,253,253,253,253
GHL,253,253,253,253,253,253,253
GIB,253,253,253,253,253,253,253
GIFI,253,253,253,253,253,253,253
GIGM,252,252,252,252,252,252,252
GIII,253,253,253,253,253,253,253
GIL,253,253,253,253,253,253,253
GILD,253,253,253,253,253,253,253
GILT,253,253,253,253,253,253,253
GIS,254,254,254,254,254,254,254
GJNSY,65,65,65,65,65,65,65
GL,253,253,253,253,253,253,253
GLBS,253,253,253,253,253,253,253
GLBZ,172,172,172,172,172,172,172
GLDD,253,253,253,253,253,253,253
GLG,253,253,253,253,253,253,253
GLIBA,245,245,245,245,245,245,245
GLNCY,253,253,253,253,253,253,253
GLNG,253,253,253,253,253,253,253
GLO,253,253,253,253,253,253,253
GLOW,253,253,253,253,253,253,253
GLPEY,253,253,253,253,253,253,253
GLPG,253,253,253,253,253,253,253
GLPI,253,253,253,253,253,253,253
GLQ,253,253,253,253,253,253,253
GLRE,253,253,253,253,253,253,253
GLT,253,253,253,253,253,253,253
GLU,253,253,253,253,253,253,253
GLUU,253,253,253,253,253,253,253
GLV,252,252,252,252,252,252,252
GLW,254,254,254,254,254,254,254
GLYC,253,253,253,253,253,253,253
GM,254,254,254,254,254,254,254
GMAB,253,253,253,253,253,253,253
GME,253,253,253,253,253,253,253
GMED,256,256,256,256,256,256,256
GMHI,233,233,233,233,233,233,233
GMLP,253,253,253,253,253,253,253
GMO,189,189,189,189,189,189,189
GMS,256,256,256,256,256,256,256
GNC,124,124,124,124,124,124,124
GNE,253,253,253,253,253,253,253
GNGBY,208,208,208,208,208,208,208
GNK,253,253,253,253,253,253,253
GNL,256,256,256,256,256,256,256
GNLN,253,253,253,253,253,253,253
GNMK,253,253,253,253,253,253,253
GNOW,120,120,120,120,120,120,120
GNRC,256,256,256,256,256,256,256
GNSS,253,253,253,253,253,253,253
GNTX,253,253,253,253,253,253,253
GNTY,253,253,253,253,253,253,253
GNUS,253,253,253,253,253,253,253
GNW,253,253,253,253,253,253,253
GO,253,253,253,253,253,253,253
GOFPY,245,245,245,245,245,245,245
GOGL,253,253,253,253,253,253,253
GOGO,253,253,253,253,253,253,253
GOLD,253,253,253,253,253,253,253
GOOD,253,253,253,253,253,253,253
GOOG,253,253,253,253,253,253,253
GOOGL,253,253,253,253,253,253,253
GORO,252,252,252,252,252,252,252
GPAGF,54,54,54,54,54,54,54
GPAQ,208,208,208,208,208,208,208
GPC,253,253,253,253,253,253,253
GPI,253,253,253,253,253,253,253
GPK,253,253,253,253,253,253,253
GPL,251,251,251,251,251,251,251
GPMT,256,256,256,256,256,256,256
GPN,256,256,256,256,256,256,256
GPOR,252,252,252,252,252,252,252
GPP,253,253,253,253,253,253,253
GPRE,253,253,253,253,253,253,253
GPRO,253,253,253,253,253,253,253
GPS,253,253,253,253,253,253,253
GPX,253,253,253,253,253,253,253
GRA,256,256,256,256,256,256,256
GRBK,253,253,253,253,253,253,253
GRF,242,242,242,242,242,242,242
GRFS,253,253,253,253,253,253,253
GRIF,252,252,252,252,252,252,252
GRIN,249,249,249,249,249,249,249
GRMN,253,253,253,253,253,253,253
GRNQ,253,253,253,253,253,253,253
GROW,253,253,253,253,253,253,253
GRPN,253,253,253,253,253,253,253
GRSH,27,27,27,27,27,27,27
GRUB,256,256,256,256,256,256,256
GRVY,253,253,253,253,253,253,253
GS,253,253,253,253,253,253,253
GSAT,253,253,253,253,253,253,253
GSB,166,166,166,166,166,166,166
GSBC,253,253,253,253,253,253,253
GSH,253,253,253,253,253,253,253
GSHD,253,253,253,253,253,253,253
GSIT,253,253,253,253,253,253,253
GSK,256,256,256,256,256,256,256
GSKY,253,253,253,253,253,253,253
GSL,253,253,253,253,253,253,253
GSM,253,253,253,253,253,253,253
GSS,253,253,253,253,253,253,253
GSUM,253,253,253,253,253,253,253
GSV,252,252,252,252,252,252,252
GT,253,253,253,253,253,253,253
GTE,253,253,253,253,253,253,253
GTEC,250,250,250,250,250,250,250
GTHX,253,253,253,253,253,253,253
GTIM,253,253,253,253,253,253,253
GTLS,253,253,253,253,253,253,253
GTMAY,146,146,146,146,146,146,146
GTN,253,253,253,253,253,253,253
GTNa,196,196,196,196,196,196,196
GTS,253,253,253,253,253,253,253
GTX,252,252,252,252,252,252,252
GTY,253,253,253,253,253,253,253
GTYH,253,253,253,253,253,253,253
GURE,253,253,253,253,253,253,253
GV,250,250,250,250,250,250,250
GVA,253,253,253,253,253,253,253
GVDNY,252,252,252,252,252,252,252
GVP,253,253,253,253,253,253,253
GWB,256,256,256,256,256,256,256
GWGH,253,253,253,253,253,253,253
GWLLY,146,146,146,146,146,146,146
GWPH,253,253,253,253,253,253,253
GWRE,256,256,256,256,256,256,256
GWRS,253,253,253,253,253,253,253
GWW,253,253,253,253,253,253,253
GYRO,81,81,81,81,81,81,81
GZPFY,242,242,242,242,242,242,242
H,253,253,253,253,253,253,253
HA,253,253,253,253,253,253,253
HABT,53,53,53,53,53,53,53
HACBY,78,78,78,78,78,78,78
HAE,253,253,253,253,253,253,253
HAFC,253,253,253,253,253,253,253
HAIN,253,253,253,253,253,253,253
HAL,253,253,253,253,253,253,253
HALL,253,253,253,253,253,253,253
HALO,253,253,253,253,253,253,253
HAPP,253,253,253,253,253,253,253
HAS,253,253,253,253,253,253,253
HAYN,253,253,253,253,253,253,253
HBAN,253,253,253,253,253,253,253
HBCP,253,253,253,253,253,253,253
HBI,256,256,256,256,256,256,256
HBIO,253,253,253,253,253,253,253
HBM,253,253,253,253,253,253,253
HBMD,253,253,253,253,253,253,253
HBNC,253,253,253,253,253,253,253
HBP,252,252,252,252,252,252,252
HBT,253,253,253,253,253,253,253
HCA,253,253,253,253,253,253,253
HCAC,232,232,232,232,232,232,232
HCAP,253,253,253,253,253,253,253
HCAT,253,253,253,253,253,253,253
HCCH,172,172,172,172,172,172,172
HCCI,253,253,253,253,253,253,253
HCI,253,253,253,253,253,253,253
HCKT,253,253,253,253,253,253,253
HCM,253,253,253,253,253,253,253
HCMLY,253,253,253,253,253,253,253
HCSG,253,253,253,253,253,253,253
HD,253,253,253,253,253,253,253
HDB,253,253,253,253,253,253,253
HDELY,252,252,252,252,252,252,252
HDS,248,248,248,248,248,248,248
HDSN,253,253,253,253,253,253,253
HE,253,253,253,253,253,253,253
HEAR,253,253,253,253,253,253,253
HEBT,253,253,253,253,253,253,253
HEES,253,253,253,253,253,253,253
HEI,253,253,253,253,253,253,253
HEINY,253,253,253,253,253,253,253
HEIa,253,253,253,253,253,253,253
HELE,253,253,253,253,253,253,253
HENKY,253,253,253,253,253,253,253
HENOY,252,252,252,252,252,252,252
HES,253,253,253,253,253,253,253
HESAY,253,253,253,253,253,253,253
HFBL,130,130,130,130,130,130,130
HFC,256,256,256,256,256,256,256
HFFG,253,253,253,253,253,253,253
HFWA,253,253,253,253,253,253,253
HGKGY,252,252,252,252,252,252,252
HGSH,253,253,253,253,253,253,253
HHC,253,253,253,253,253,253,253
HHHH,208,208,208,208,208,208,208
HHR,253,253,253,253,253,253,253
HHS,122,122,122,122,122,122,122
HHT,251,251,251,251,251,251,251
HI,253,253,253,253,253,253,253
HIBB,253,253,253,253,253,253,253
HIFS,253,253,253,253,253,253,253
HIG,253,253,253,253,253,253,253
HIHO,245,245,245,245,245,245,245
HII,253,253,253,253,253,253,253
HIIQ,161,161,161,161,161,161,161
HIL,253,253,253,253,253,253,253
HIMX,253,253,253,253,253,253,253
HINOY,32,32,32,32,32,32,32
HIW,256,256,256,256,256,256,256
HKTVY,148,148,148,148,148,148,148
HKXCY,252,252,252,252,252,252,252
HL,253,253,253,253,253,253,253
HLDCY,253,253,253,253,253,253,253
HLF,256,256,256,256,256,256,256
HLG,253,253,253,253,253,253,253
HLIO,253,253,253,253,253,253,253
HLIT,253,253,253,253,253,253,253
HLNE,253,253,253,253,253,253,253
HLPPY,253,253,253,253,253,253,253
HLT,256,256,256,256,256,256,256
HLTOY,243,243,243,243,243,243,243
HLUYY,233,233,233,233,233,233,233
HLX,253,253,253,253,253,253,253
HMC,253,253,253,253,253,253,253
HMG,121,121,121,121,121,121,121
HMHC,253,253,253,253,253,253,253
HMN,253,253,253,253,253,253,253
HMNF,208,208,208,208,208,208,208
HMST,253,253,253,253,253,253,253
HMSY,253,253,253,253,253,253,253
HMTV,253,253,253,253,253,253,253
HMY,253,253,253,253,253,253,253
HNGR,253,253,253,253,253,253,253
HNI,253,253,253,253,253,253,253
HNNA,253,253,253,253,253,253,253
HNNMY,253,253,253,253,253,253,253
HNP,253,253,253,253,253,253,253
HNRG,253,253,253,253,253,253,253
HNW,253,253,253,253,253,253,253
HOCPY,253,253,253,253,253,253,253
HOFT,253,253,253,253,253,253,253
HOG,253,253,253,253,253,253,253
HOKCY,252,252,252,252,252,252,252
HOLI,253,253,253,253,253,253,253
HOLX,253,253,253,253,253,253,253
HOMB,253,253,253,253,253,253,253
HON,253,253,253,253,253,253,253
HONE,253,253,253,253,253,253,253
HOPE,253,253,253,253,253,253,253
HOTH,253,253,253,253,253,253,253
HOV,253,253,253,253,253,253,253
HP,253,253,253,253,253,253,253
HPE,256,256,256,256,256,256,256
HPP,253,253,253,253,253,253,253
HPQ,253,253,253,253,253,253,253
HPR,253,253,253,253,253,253,253
HQI,232,232,232,232,232,232,232
HQY,253,253,253,253,253,253,253
HR,256,256,256,256,256,256,256
HRB,253,253,253,253,253,253,253
HRC,253,253,253,253,253,253,253
HRL,253,253,253,253,253,253,253
HRZN,253,253,253,253,253,253,253
HSBC,253,253,253,253,253,253,253
HSC,253,253,253,253,253,253,253
HSIC,253,253,253,253,253,253,253
HSII,253,253,253,253,253,253,253
HSKA,253,253,253,253,253,253,253
HSNGY,253,253,253,253,253,253,253
HSON,236,236,236,236,236,236,236
HSQVY,159,159,159,159,159,159,159
HST,253,253,253,253,253,253,253
HSTM,253,253,253,253,253,253,253
HSY,253,253,253,253,253,253,253
HT,253,253,253,253,253,253,253
HTA,256,256,256,256,256,256,256
HTBI,253,253,253,253,253,253,253
HTBK,253,253,253,253,253,253,253
HTH,253,253,253,253,253,253,253
HTHIY,253,253,253,253,253,253,253
HTHT,253,253,253,253,253,253,253
HTLD,253,253,253,253,253,253,253
HTLF,253,253,253,253,253,253,253
HTZ,245,245,245,245,245,245,245
HUBB,253,253,253,253,253,253,253
HUBG,253,253,253,253,253,253,253
HUM,253,253,253,253,253,253,253
HUN,256,256,256,256,256,256,256
HURC,253,253,253,253,253,253,253
HURN,253,253,253,253,253,253,253
HUSA,253,253,253,253,253,253,253
HUYA,256,256,256,256,256,256,256
HVBC,174,174,174,174,174,174,174
HVRRY,249,249,249,249,249,249,249
HVT,253,253,253,253,253,253,253
HVTa,78,78,78,78,78,78,78
HWBK,253,253,253,253,253,253,253
HWC,253,253,253,253,253,253,253
HWCC,253,253,253,253,253,253,253
HWKN,253,253,253,253,253,253,253
HX,253,253,253,253,253,253,253
HXGBY,252,252,252,252,252,252,252
HXL,253,253,253,253,253,253,253
HYPMY,252,252,252,252,252,252,252
HYRE,253,253,253,253,253,253,253
HZNP,253,253,253,253,253,253,253
HZO,253,253,253,253,253,253,253
IAC,253,253,253,253,253,253,253
IAF,253,253,253,253,253,253,253
IAG,253,253,253,253,253,253,253
IART,253,253,253,253,253,253,253
IBA,253,253,253,253,253,253,253
IBCP,253,253,253,253,253,253,253
IBDRY,252,252,252,252,252,252,252
IBGR,238,238,238,238,238,238,238
IBIO,253,253,253,253,253,253,253
IBKC,126,126,126,126,126,126,126
IBKR,253,253,253,253,253,253,253
IBM,253,253,253,253,253,253,253
IBN,253,253,253,253,253,253,253
IBOC,253,253,253,253,253,253,253
IBP,256,256,256,256,256,256,256
IBTX,253,253,253,253,253,253,253
ICAD,253,253,253,253,253,253,253
ICAGY,253,253,253,253,253,253,253
ICAYY,92,92,92,92,92,92,92
ICBK,252,252,252,252,252,252,252
ICCC,252,252,252,252,252,252,252
ICCH,117,117,117,117,117,117,117
ICE,253,253,253,253,253,253,253
ICFI,253,253,253,253,253,253,253
ICHR,253,253,253,253,253,253,253
ICLK,253,253,253,253,253,253,253
ICLR,253,253,253,253,253,253,253
ICMB,253,253,253,253,253,253,253
ICON,253,253,253,253,253,253,253
ICPT,253,253,253,253,253,253,253
ICUI,253,253,253,253,253,253,253
IDA,253,253,253,253,253,253,253
IDCBY,252,252,252,252,252,252,252
IDCC,253,253,253,253,253,253,253
IDEX,253,253,253,253,253,253,253
IDEXY,252,252,252,252,252,252,252
IDN,137,137,137,137,137,137,137
IDRA,253,253,253,253,253,253,253
